Gruppe;Code;EANNummer;Hersteller;Deutsche Produktbezeichnung;Englische Produktbezeichnung;Menge;Einheit;ISO-Code;Chemica BioChemica;CAS-Nr;eClass-Version;eClass;NAG;HS-Nr;EG-Nr;Summenformel;UN-Nr;Tunnelbeschränkungscode;Transportbezeichnung Landverkehr;Klasse / Verpackungsgruppe;Begrenzte Menge (LQ);Dichte;Schmelzpunkt;Lagerung;Haltbarkeit in Monaten;LGK;WGK;M;H-Sätze;P-Sätze;Signalwort;Gefahrstoffsymbole;Versand;Trockeneiszuschlag;Chargenpflicht;Endverbleibserklärung;Exportverbote und -einschränkungen;Chemiewaffentauglich;Explosivstoffetauglichkeit;Drogenausgangsstoff;Bruttogewicht;Nettogewicht;Volumen;Produktlink;Produktinfo;Sicherheitsdatenblatt Deutschland;Sicherheitsdatenblatt Schweiz;Analysezertifikat verfügbar;Bild;PHYSIKALISCHE DATEN;QUALITÄT;HEADLINE KOMMENTAR;KURZBESCHREIBUNG;URSPRUNG;PHYSICAL DESCRIPTION;QUALTIY;HEADLINE COMMENT;SHORTDESCRIPTION;Origin;Tunnel code;N.A.G.;Technicher Name
LC;141034.1214;8432647240433;PanReac AppliChem;L(+)-Milchsäure (BP, Ph. Eur.) reinst, Pharma-Qualität;L(+)-Lactic Acid (BP, Ph. Eur.) pure, pharma grade;5;L;LTR;Chemica;79-33-4;6.2;39021322;;29181100;201-196-2;C?H?O?;;;;;Nein;1,20 kg/l;18 °C;;72;10 - 13;1;90,08 g/mol;H314;P264-P280-P302+P352-P305+P351+P338-P321-P332+P313-P337+P313-P362-P501;Gefahr;GHS05;RT;Nein;Ja;Nein;;Nein;Nein;;6,495;6,000;5;https://www.itwreagents.com/download_file/tds/141034/en/tds_141034_en.pdf;;https://www.itwreagents.com/download_file/sds/141034/de/sds_141034_de.pdf;https://www.itwreagents.com/download_file/sds/141034/ch/sds_141034_de.pdf;Ja;LC-group.png;flüssig;reinst,  Pharma-Qualität;;;;liquid;pure, pharma grade;;;;;;
LC;141037.1214;8432647240594;PanReac AppliChem;Salpetersäure 69% (BP, Ph. Eur.) reinst, Pharma-Qualität;Nitric Acid 69% (BP, Ph. Eur.) pure, pharma grade;5;L;LTR;Chemica;7697-37-2;6.2;38060304;;28080000;231-714-2;HNO?;UN2031;(E);SALPETERSÄURE;8(5.1)/II;Nein;1,411 kg/l;~ - 32 °C;;72;5.1 B;1;63,01 g/mol;EUH071-H272-H290-H314-H331;P210-P220-P221-P260-P264-P280-P301+P330+P331-P303+P361+P353-P304+P340-P305+P351+P338-P310-P321-P338-P363-P370+P378-P405-P501;Gefahr;GHS03 GHS05 GHS06;RT;Nein;Ja;Ja;"***Produkt unterliegt bei der Ausfuhr aus der USA der Ausfuhrkontrolle (ECCN: 1C999.e).***

***Produkt unterliegt der Verordnung (EU) 2019/1148.***";Nein;Ja;;7,355;7,055;5;https://www.itwreagents.com/download_file/tds/141037/en/tds_141037_en.pdf;;https://www.itwreagents.com/download_file/sds/141037/de/sds_141037_de.pdf;https://www.itwreagents.com/download_file/sds/141037/ch/sds_141037_de.pdf;Ja;LC-group.png;flüssig;reinst,  Pharma-Qualität;;;;liquid;pure, pharma grade;;;;(E);;Nitric acid
LC;141037.1611;8432647240617;PanReac AppliChem;Salpetersäure 69% (BP, Ph. Eur.) reinst, Pharma-Qualität;Nitric Acid 69% (BP, Ph. Eur.) pure, pharma grade;1000;ml;MLT;Chemica;7697-37-2;6.2;38060304;;28080000;231-714-2;HNO?;UN2031;(E);SALPETERSÄURE;8(5.1)/II;Ja;1,411 kg/l;~ - 32 °C;;72;5.1 B;1;63,01 g/mol;EUH071-H272-H290-H314-H331;P210-P220-P221-P260-P264-P280-P301+P330+P331-P303+P361+P353-P304+P340-P305+P351+P338-P310-P321-P338-P363-P370+P378-P405-P501;Gefahr;GHS03 GHS05 GHS06;RT;Nein;Ja;Ja;"***Produkt unterliegt bei der Ausfuhr aus der USA der Ausfuhrkontrolle (ECCN: 1C999.e).***

***Produkt unterliegt der Verordnung (EU) 2019/1148.***";Nein;Ja;;2,118;1,411;1;https://www.itwreagents.com/download_file/tds/141037/en/tds_141037_en.pdf;;https://www.itwreagents.com/download_file/sds/141037/de/sds_141037_de.pdf;https://www.itwreagents.com/download_file/sds/141037/ch/sds_141037_de.pdf;Ja;141037.1611.png;flüssig;reinst,  Pharma-Qualität;;;;liquid;pure, pharma grade;;;;(E);;Nitric acid
Process;141038.2411;8432647240648;PanReac AppliChem;Salpetersäure rauchend reinst;Nitric Acid fuming pure;1000;ml;MLT;;7697-37-2;6.2;32140000;;28080000;231-714-2;HNO?;UN2032;(C/D);SALPETERSÄURE, ROTRAUCHEND;8(5.1,6.1)/I;Nein;1,502 kg/l;-40 °C;;12;5.1 A;1;63,01 g/mol;H272-H290-H314-H330;P210-P220-P221-P260-P264-P280-P301+P330+P331-P303+P361+P353-P304+P340-P305+P351+P338-P310-P321-P338-P363-P370+P378-P405-P501;Gefahr;GHS03 GHS05 GHS06;RT;Nein;Ja;Ja;"***Produkt unterliegt bei der Ausfuhr aus der Gemeinschaft der Ausfuhrkontrolle (EG VO 2021/821).***

***Produkt unterliegt bei der Ausfuhr aus der USA der Ausfuhrkontrolle (ECCN: 1C111.a.3.e).***

***Produkt unterliegt der Verordnung (EU) 2019/1148.***";ja;Ja;;2,502;1,502;1;https://www.itwreagents.com/download_file/tds/141038/en/tds_141038_en.pdf;;https://www.itwreagents.com/download_file/sds/141038/de/sds_141038_de.pdf;https://www.itwreagents.com/download_file/sds/141038/ch/sds_141038_de.pdf;Ja;logo.png;flüssig,rauchend;reinst;;;;liquid,fuming;pure;;;;(C/D);;Nitric acid, red fuming
LC;141045.1211;8432647240792;PanReac AppliChem;Salicylsäure (USP, BP, Ph. Eur.) reinst, Pharma-Qualität;Salicylic Acid (USP, BP, Ph. Eur.) pure, pharma grade;1000;g;GRM;Chemica;69-72-7;6.2;39023910;;29182100;200-712-3;C?H?(OH)COOH;;;;;Nein;;159 °C;;72;10 - 13;1;138,12 g/mol;H302-H318-H361d;P264-P270-P280-P301+P312-P305+P351+P338-P330-P337+P313-P501;Gefahr;GHS05 GHS07 GHS08;RT;Nein;Ja;Nein;;Nein;Nein;;1,125;1,000;;https://www.itwreagents.com/download_file/tds/141045/en/tds_141045_en.pdf;;https://www.itwreagents.com/download_file/sds/141045/de/sds_141045_de.pdf;https://www.itwreagents.com/download_file/sds/141045/ch/sds_141045_de.pdf;Ja;LC-group.png;fest;reinst,  Pharma-Qualität;;;;solid;pure, pharma grade;;;;;;
LC;141048.1610;8432647240846;PanReac AppliChem;Pikrinsäure, angefeuchtet mit ca. 33 % Wasser (Reag. Ph. Eur.) reinst;Picric Acid moistened with ~ 33% of H2O (Reag. Ph. Eur.) pure;500;g;GRM;Chemica;88-89-1;6.2;39032055;;29089900;201-865-9;C?H?N?O?;UN1344;(B);TRINITROPHENOL (PIKRINSÄURE), ANGEFEUCHTET;4.1/I;Nein;;122,5 °C;;72;4.1 A;2;229,11 g/mol;EUH001-H228-H301-H311-H331;P261-P264-P270-P271-P280-P301+P310-P302+P352-P304+P340-P311-P312-P321-P322-P330-P361-P363-P403+P233-P405-P501;Gefahr;GHS02 GHS06;RT;Nein;Ja;Nein;;Nein;Nein;;1,170;0,500;;https://www.itwreagents.com/download_file/tds/141048/en/tds_141048_en.pdf;;https://www.itwreagents.com/download_file/sds/141048/de/sds_141048_de.pdf;https://www.itwreagents.com/download_file/sds/141048/ch/sds_141048_de.pdf;Ja;LC-group.png;fest;reinst;;;;solid;pure;;;;(B);;Trinitrophenol, wetted                                                                              
Process;141055.0416;8432647240983;PanReac AppliChem;Sorbinsäure (BP, Ph. Eur.) reinst, Pharma-Qualität;Sorbic Acid (BP, Ph. Eur.) pure, pharma grade;25;kg;KGM;Chemica;110-44-1;6.2;39021325;;29161995;203-768-7;C?H?O?;;;;;Nein;;134 °C;;72;10 - 13;1;112,13 g/mol;H315-H319-H335;P261-P264-P271-P280-P304+P340-P305+P351+P338-P312-P337+P313-P403+P233-P405-P501;Achtung;GHS07;RT;Nein;Ja;Nein;;Nein;Nein;;27,200;25,000;;https://www.itwreagents.com/download_file/tds/141055/en/tds_141055_en.pdf;;https://www.itwreagents.com/download_file/sds/141055/de/sds_141055_de.pdf;https://www.itwreagents.com/download_file/sds/141055/ch/sds_141055_de.pdf;Ja;logo.png;fest;reinst,  Pharma-Qualität;;;;solid;pure, pharma grade;;;;;;
Process;141058.0715;8432647428343;PanReac AppliChem;Schwefelsäure 95 - 98% (USP-NF, BP, Ph. Eur.) reinst, Pharma-Qualität;Sulfuric Acid 95-98% (USP-NF, BP, Ph. Eur.) pure, pharma grade;10;L;LTR;Chemica;7664-93-9;6.2;38030402;;28070000;231-639-5;H?SO?;UN1830;(E);SCHWEFELSÄURE;8/II;Nein;1,84 kg/l;-15 °C;;72;8 B;1;98,08 g/mol;H314;P260-P264-P280-P301+P330+P331-P303+P361+P353-P304+P340-P305+P351+P338-P310-P321-P338-P363-P405-P501;Gefahr;GHS05;RT;Nein;Ja;Ja;"***Drug Precursors***

***Produkt unterliegt der Verordnung (EU) 2019/1148.***";Nein;Ja;3;18,980;18,400;10;https://www.itwreagents.com/download_file/tds/141058/en/tds_141058_en.pdf;;https://www.itwreagents.com/download_file/sds/141058/de/sds_141058_de.pdf;https://www.itwreagents.com/download_file/sds/141058/ch/sds_141058_de.pdf;Ja;logo.png;flüssig;reinst,  Pharma-Qualität;;;;liquid;pure, pharma grade;;;;(E);;Sulphuric acid
LC;141058.1214;8432647241126;PanReac AppliChem;Schwefelsäure 95 - 98% (USP-NF, BP, Ph. Eur.) reinst, Pharma-Qualität;Sulfuric Acid 95-98% (USP-NF, BP, Ph. Eur.) pure, pharma grade;5;L;LTR;Chemica;7664-93-9;6.2;38030402;;28070000;231-639-5;H?SO?;UN1830;(E);SCHWEFELSÄURE;8/II;Nein;1,84 kg/l;-15 °C;;72;8 B;1;98,08 g/mol;H314;P260-P264-P280-P301+P330+P331-P303+P361+P353-P304+P340-P305+P351+P338-P310-P321-P338-P363-P405-P501;Gefahr;GHS05;RT;Nein;Ja;Ja;"***Drug Precursors***

***Produkt unterliegt der Verordnung (EU) 2019/1148.***";Nein;Ja;3;9,500;9,200;5;https://www.itwreagents.com/download_file/tds/141058/en/tds_141058_en.pdf;;https://www.itwreagents.com/download_file/sds/141058/de/sds_141058_de.pdf;https://www.itwreagents.com/download_file/sds/141058/ch/sds_141058_de.pdf;Ja;LC-group.png;flüssig;reinst,  Pharma-Qualität;;;;liquid;pure, pharma grade;;;;(E);;Sulphuric acid
LC;141058.1611;8432647241140;PanReac AppliChem;Schwefelsäure 95 - 98% (USP-NF, BP, Ph. Eur.) reinst, Pharma-Qualität;Sulfuric Acid 95-98% (USP-NF, BP, Ph. Eur.) pure, pharma grade;1000;ml;MLT;Chemica;7664-93-9;6.2;38030402;;28070000;231-639-5;H?SO?;UN1830;(E);SCHWEFELSÄURE;8/II;Ja;1,84 kg/l;-15 °C;;72;8 B;1;98,08 g/mol;H314;P260-P264-P280-P301+P330+P331-P303+P361+P353-P304+P340-P305+P351+P338-P310-P321-P338-P363-P405-P501;Gefahr;GHS05;RT;Nein;Ja;Ja;"***Drug Precursors***

***Produkt unterliegt der Verordnung (EU) 2019/1148.***";Nein;Ja;3;2,547;1,840;1;https://www.itwreagents.com/download_file/tds/141058/en/tds_141058_en.pdf;;https://www.itwreagents.com/download_file/sds/141058/de/sds_141058_de.pdf;https://www.itwreagents.com/download_file/sds/141058/ch/sds_141058_de.pdf;Ja;141058.1611.png;flüssig;reinst,  Pharma-Qualität;;;;liquid;pure, pharma grade;;;;(E);;Sulphuric acid
LC;141058.1612;8432647241157;PanReac AppliChem;Schwefelsäure 95 - 98% (USP-NF, BP, Ph. Eur.) reinst, Pharma-Qualität;Sulfuric Acid 95-98% (USP-NF, BP, Ph. Eur.) pure, pharma grade;2,5;L;LTR;Chemica;7664-93-9;6.2;38030402;;28070000;231-639-5;H?SO?;UN1830;(E);SCHWEFELSÄURE;8/II;Nein;1,84 kg/l;-15 °C;;72;8 B;1;98,08 g/mol;H314;P260-P264-P280-P301+P330+P331-P303+P361+P353-P304+P340-P305+P351+P338-P310-P321-P338-P363-P405-P501;Gefahr;GHS05;RT;Nein;Ja;Ja;"***Drug Precursors***

***Produkt unterliegt der Verordnung (EU) 2019/1148.***";Nein;Ja;3;5,950;4,600;2,5;https://www.itwreagents.com/download_file/tds/141058/en/tds_141058_en.pdf;;https://www.itwreagents.com/download_file/sds/141058/de/sds_141058_de.pdf;https://www.itwreagents.com/download_file/sds/141058/ch/sds_141058_de.pdf;Ja;LC-group.png;flüssig;reinst,  Pharma-Qualität;;;;liquid;pure, pharma grade;;;;(E);;Sulphuric acid
Process;141058.9774;8432647437994;PanReac AppliChem;Schwefelsäure 95 - 98% (USP-NF, BP, Ph. Eur.) reinst, Pharma-Qualität;Sulfuric Acid 95-98% (USP-NF, BP, Ph. Eur.) pure, pharma grade;1000;L;LTR;;7664-93-9;6.2;38030402;;28070000;231-639-5;H?SO?;UN1830;(E);SCHWEFELSÄURE;8/II;Nein;1,84 kg/l;-15 °C;;72;8 B;1;98,08 g/mol;H314;P260-P264-P280-P301+P330+P331-P303+P361+P353-P304+P340-P305+P351+P338-P310-P321-P338-P363-P405-P501;Gefahr;GHS05;RT;Nein;Ja;Ja;"***Drug Precursors***

***Produkt unterliegt der Verordnung (EU) 2019/1148.***";Nein;Ja;3;1537,000;1472,000;1000;https://www.itwreagents.com/download_file/tds/141058/en/tds_141058_en.pdf;;https://www.itwreagents.com/download_file/sds/141058/de/sds_141058_de.pdf;https://www.itwreagents.com/download_file/sds/141058/ch/sds_141058_de.pdf;Ja;logo.png;flüssig;reinst,  Pharma-Qualität;;;;liquid;pure, pharma grade;;;;(E);;Sulphuric acid
Process;141067.0416;8432647241287;PanReac AppliChem;Trichloressigsäure (BP, Ph. Eur.) reinst, Pharma-Qualität;Trichloroacetic Acid (BP, Ph. Eur.) pure, pharma grade;25;kg;KGM;Chemica;76-03-9;6.2;39050304;;29154000;200-927-2;CCl?COOH;UN1839;(E);TRICHLORESSIGSÄURE;8/II;Nein;;57 - 58 °C;;36;8 A;2;163,39 g/mol;H314-H335-H410;P260-P261-P264-P271-P273-P280-P301+P330+P331-P303+P361+P353-P304+P340-P305+P351+P338-P310-P312-P321-P363-P391-P403+P233-P405-P501;Gefahr;GHS05 GHS07 GHS09;RT;Nein;Ja;Nein;;Nein;Nein;;26,350;25,000;;https://www.itwreagents.com/download_file/tds/141067/en/tds_141067_en.pdf;;https://www.itwreagents.com/download_file/sds/141067/de/sds_141067_de.pdf;https://www.itwreagents.com/download_file/sds/141067/ch/sds_141067_de.pdf;Ja;logo.png;fest;reinst,  Pharma-Qualität;;;;solid;pure, pharma grade;;;;(E);;Trichloroacetic acid                                                                                
LC;141067.0914;8432647445203;PanReac AppliChem;Trichloressigsäure (BP, Ph. Eur.) reinst, Pharma-Qualität;Trichloroacetic Acid (BP, Ph. Eur.) pure, pharma grade;5;kg;KGM;;76-03-9;6.2;39050304;;29154000;200-927-2;CCl?COOH;UN1839;(E);TRICHLORESSIGSÄURE;8/II;Nein;;57 - 58 °C;;36;8 A;2;163,39 g/mol;H314-H335-H410;P260-P261-P264-P271-P273-P280-P301+P330+P331-P303+P361+P353-P304+P340-P305+P351+P338-P310-P312-P321-P363-P391-P403+P233-P405-P501;Gefahr;GHS05 GHS07 GHS09;RT;Nein;Ja;Nein;;Nein;Nein;;5,600;5,000;;https://www.itwreagents.com/download_file/tds/141067/en/tds_141067_en.pdf;;https://www.itwreagents.com/download_file/sds/141067/de/sds_141067_de.pdf;https://www.itwreagents.com/download_file/sds/141067/ch/sds_141067_de.pdf;Ja;LC-group.png;fest;reinst,  Pharma-Qualität;;;;solid;pure, pharma grade;;;;(E);;Trichloroacetic acid                                                                                
LC;141067.1608;8432647241317;PanReac AppliChem;Trichloressigsäure (BP, Ph. Eur.) reinst, Pharma-Qualität;Trichloroacetic Acid (BP, Ph. Eur.) pure, pharma grade;100;g;GRM;Chemica;76-03-9;6.2;39050304;;29154000;200-927-2;CCl?COOH;UN1839;(E);TRICHLORESSIGSÄURE;8/II;Ja;;57 - 58 °C;;36;8 A;2;163,39 g/mol;H314-H335-H410;P260-P261-P264-P271-P273-P280-P301+P330+P331-P303+P361+P353-P304+P340-P305+P351+P338-P310-P312-P321-P363-P391-P403+P233-P405-P501;Gefahr;GHS05 GHS07 GHS09;RT;Nein;Ja;Nein;;Nein;Nein;;0,245;0,100;;https://www.itwreagents.com/download_file/tds/141067/en/tds_141067_en.pdf;;https://www.itwreagents.com/download_file/sds/141067/de/sds_141067_de.pdf;https://www.itwreagents.com/download_file/sds/141067/ch/sds_141067_de.pdf;Ja;LC-group.png;fest;reinst,  Pharma-Qualität;;;;solid;pure, pharma grade;;;;(E);;Trichloroacetic acid                                                                                
LC;141067.1611;8432647241331;PanReac AppliChem;Trichloressigsäure (BP, Ph. Eur.) reinst, Pharma-Qualität;Trichloroacetic Acid (BP, Ph. Eur.) pure, pharma grade;1000;g;GRM;Chemica;76-03-9;6.2;39050304;;29154000;200-927-2;CCl?COOH;UN1839;(E);TRICHLORESSIGSÄURE;8/II;Ja;;57 - 58 °C;;36;8 A;2;163,39 g/mol;H314-H335-H410;P260-P261-P264-P271-P273-P280-P301+P330+P331-P303+P361+P353-P304+P340-P305+P351+P338-P310-P312-P321-P363-P391-P403+P233-P405-P501;Gefahr;GHS05 GHS07 GHS09;RT;Nein;Ja;Nein;;Nein;Nein;;1,670;1,000;;https://www.itwreagents.com/download_file/tds/141067/en/tds_141067_en.pdf;;https://www.itwreagents.com/download_file/sds/141067/de/sds_141067_de.pdf;https://www.itwreagents.com/download_file/sds/141067/ch/sds_141067_de.pdf;Ja;141067.1611.png;fest;reinst,  Pharma-Qualität;;;;solid;pure, pharma grade;;;;(E);;Trichloroacetic acid                                                                                
LC;141074.1315;8432647241430;PanReac AppliChem;Wasser, gereinigt (BP, Ph. Eur.) reinst, Pharma-Qualität;Purified Water (BP, Ph. Eur.) pure, pharma grade;10;L;LTR;Chemica;7732-18-5;6.2;38010302;;28539010;231-791-2;H?O;;;;;Nein;1,000 kg/l;0 °C;;36;10 - 13;nwg;18,016 g/mol;;;;;RT;Nein;Ja;Nein;;Nein;Nein;;10,139;10,000;10;https://www.itwreagents.com/download_file/tds/141074/en/tds_141074_en.pdf;;https://www.itwreagents.com/download_file/sds/141074/de/sds_141074_de.pdf;https://www.itwreagents.com/download_file/sds/141074/ch/sds_141074_de.pdf;Ja;141074.1315.png;flüssig;reinst,  Pharma-Qualität;;;;liquid;pure, pharma grade;;;;;;
LC;141076.1211;8432647241461;PanReac AppliChem;Wasserstoffperoxid 30% (w/v) (100 vol.) stabilisiert reinst;Hydrogen Peroxide 30% w/v (100 vol.) stabilized pure;1000;ml;MLT;Chemica;7722-84-1;6.2;38010301;;28470000;231-765-0;H?O?;UN2014;(E);WASSERSTOFFPEROXID, WÄSSERIGE LÖSUNG;5.1(8)/II;Ja;1,10 kg/l;-26 °C;;72;5.1 B;1;34,01 g/mol;H302-H318-H332;P264-P270-P280-P301+P312-P305+P351+P338-P310-P330-P501;Gefahr;GHS05 GHS07;RT;Nein;Ja;Ja;***Produkt unterliegt der Verordnung (EU) 2019/1148.***;Nein;Ja;;1,190;1,100;1;https://www.itwreagents.com/download_file/tds/141076/en/tds_141076_en.pdf;;https://www.itwreagents.com/download_file/sds/141076/de/sds_141076_de.pdf;https://www.itwreagents.com/download_file/sds/141076/ch/sds_141076_de.pdf;Ja;LC-group.png;flüssig;reinst;;;;liquid;pure;;;;(E);;Hydrogen peroxide, aqueous solution
LC;141076.1214;8432647241485;PanReac AppliChem;Wasserstoffperoxid 30% (w/v) (100 vol.) stabilisiert reinst;Hydrogen Peroxide 30% w/v (100 vol.) stabilized pure;5;L;LTR;;7722-84-1;6.2;38010301;;28470000;231-765-0;H?O?;UN2014;(E);WASSERSTOFFPEROXID, WÄSSERIGE LÖSUNG;5.1(8)/II;Nein;1,10 kg/l;-26 °C;;72;5.1 B;1;34,01 g/mol;H302-H318-H332;P264-P270-P280-P301+P312-P305+P351+P338-P310-P330-P501;Gefahr;GHS05 GHS07;RT;Nein;Ja;Ja;***Produkt unterliegt der Verordnung (EU) 2019/1148.***;Nein;Ja;;5,800;5,500;5;https://www.itwreagents.com/download_file/tds/141076/en/tds_141076_en.pdf;;https://www.itwreagents.com/download_file/sds/141076/de/sds_141076_de.pdf;https://www.itwreagents.com/download_file/sds/141076/ch/sds_141076_de.pdf;Ja;LC-group.png;flüssig;reinst;;;;liquid;pure;;;;(E);;Hydrogen peroxide, aqueous solution
Process;141077.0716;8432647241508;PanReac AppliChem;Wasserstoffperoxid 33% (w/v) (110 vol.) stabilisiert (USP, BP, Ph. Eur.) reinst, Pharma-Qualität;Hydrogen Peroxide 33% w/v (110 vol.) stabilized (USP, BP, Ph. Eur.) pure, pharma grade;25;L;LTR;Chemica;7722-84-1;6.2;38010301;;28470000;231-765-0;H?O?;UN2014;(E);WASSERSTOFFPEROXID, WÄSSERIGE LÖSUNG;5.1(8)/II;Nein;1,11 kg/l;-26 °C;;72;5.1 B;1;34,01 g/mol;H302-H318;P264-P270-P280-P301+P312-P305+P351+P338-P310-P330-P501;Gefahr;GHS05 GHS07;RT;Nein;Ja;Ja;***Produkt unterliegt der Verordnung (EU) 2019/1148.***;Nein;Ja;;29,250;27,750;25;https://www.itwreagents.com/download_file/tds/141077/en/tds_141077_en.pdf;;https://www.itwreagents.com/download_file/sds/141077/de/sds_141077_de.pdf;https://www.itwreagents.com/download_file/sds/141077/ch/sds_141077_de.pdf;Ja;logo.png;flüssig;reinst,  Pharma-Qualität;;;;liquid;pure, pharma grade;;;;(E);;Hydrogen peroxide, aqueous solution
LC;141077.1211;8432647241539;PanReac AppliChem;Wasserstoffperoxid 33% (w/v) (110 vol.) stabilisiert (USP, BP, Ph. Eur.) reinst, Pharma-Qualität;Hydrogen Peroxide 33% w/v (110 vol.) stabilized (USP, BP, Ph. Eur.) pure, pharma grade;1000;ml;MLT;Chemica;7722-84-1;6.2;38010301;;28470000;231-765-0;H?O?;UN2014;(E);WASSERSTOFFPEROXID, WÄSSERIGE LÖSUNG;5.1(8)/II;Ja;1,11 kg/l;-26 °C;;72;5.1 B;1;34,01 g/mol;H302-H318;P264-P270-P280-P301+P312-P305+P351+P338-P310-P330-P501;Gefahr;GHS05 GHS07;RT;Nein;Ja;Ja;***Produkt unterliegt der Verordnung (EU) 2019/1148.***;Nein;Ja;;1,200;1,110;1;https://www.itwreagents.com/download_file/tds/141077/en/tds_141077_en.pdf;;https://www.itwreagents.com/download_file/sds/141077/de/sds_141077_de.pdf;https://www.itwreagents.com/download_file/sds/141077/ch/sds_141077_de.pdf;Ja;LC-group.png;flüssig;reinst,  Pharma-Qualität;;;;liquid;pure, pharma grade;;;;(E);;Hydrogen peroxide, aqueous solution
LC;141077.1214;8432647241553;PanReac AppliChem;Wasserstoffperoxid 33% (w/v) (110 vol.) stabilisiert (USP, BP, Ph. Eur.) reinst, Pharma-Qualität;Hydrogen Peroxide 33% w/v (110 vol.) stabilized (USP, BP, Ph. Eur.) pure, pharma grade;5;L;LTR;Chemica;7722-84-1;6.2;38010301;;28470000;231-765-0;H?O?;UN2014;(E);WASSERSTOFFPEROXID, WÄSSERIGE LÖSUNG;5.1(8)/II;Nein;1,11 kg/l;-26 °C;;72;5.1 B;1;34,01 g/mol;H302-H318;P264-P270-P280-P301+P312-P305+P351+P338-P310-P330-P501;Gefahr;GHS05 GHS07;RT;Nein;Ja;Ja;***Produkt unterliegt der Verordnung (EU) 2019/1148.***;Nein;Ja;;5,850;5,550;5;https://www.itwreagents.com/download_file/tds/141077/en/tds_141077_en.pdf;;https://www.itwreagents.com/download_file/sds/141077/de/sds_141077_de.pdf;https://www.itwreagents.com/download_file/sds/141077/ch/sds_141077_de.pdf;Ja;LC-group.png;flüssig;reinst,  Pharma-Qualität;;;;liquid;pure, pharma grade;;;;(E);;Hydrogen peroxide, aqueous solution
Process;141081.0719;8432647241652;PanReac AppliChem;Benzylalkohol (USP-NF, BP, Ph. Eur.) reinst, Pharma-Qualität;Benzyl Alcohol (USP-NF, BP, Ph. Eur.) pure, pharma grade;200;L;LTR;Chemica;100-51-6;6.2;39023110;;29062100;202-859-9;C?H?CH?OH;;;;;Nein;1,046 kg/l;-15,2 °C;;20;10 - 13;1;108,14 g/mol;H302-H319-H332;P261-P264-P270-P271-P301+P312-P304+P340-P312-P330-P501;Achtung;GHS07;RT;Nein;Ja;Nein;;Nein;Nein;;217,200;209,200;200;https://www.itwreagents.com/download_file/tds/141081/en/tds_141081_en.pdf;;https://www.itwreagents.com/download_file/sds/141081/de/sds_141081_de.pdf;https://www.itwreagents.com/download_file/sds/141081/ch/sds_141081_de.pdf;Ja;logo.png;flüssig;reinst,  Pharma-Qualität;;;;liquid;pure, pharma grade;;;;;;
Process;141081.0816;8432647241669;PanReac AppliChem;Benzylalkohol (USP-NF, BP, Ph. Eur.) reinst, Pharma-Qualität;Benzyl Alcohol (USP-NF, BP, Ph. Eur.) pure, pharma grade;25;L;LTR;Chemica;100-51-6;6.2;39023110;;29062100;202-859-9;C?H?CH?OH;;;;;Nein;1,046 kg/l;-15,2 °C;;20;10 - 13;1;108,14 g/mol;H302-H319-H332;P261-P264-P270-P271-P301+P312-P304+P340-P312-P330-P501;Achtung;GHS07;RT;Nein;Ja;Nein;;Nein;Nein;;29,550;26,150;25;https://www.itwreagents.com/download_file/tds/141081/en/tds_141081_en.pdf;;https://www.itwreagents.com/download_file/sds/141081/de/sds_141081_de.pdf;https://www.itwreagents.com/download_file/sds/141081/ch/sds_141081_de.pdf;Ja;logo.png;flüssig;reinst,  Pharma-Qualität;;;;liquid;pure, pharma grade;;;;;;
Process;141081.1214;8432647241690;PanReac AppliChem;Benzylalkohol (USP-NF, BP, Ph. Eur.) reinst, Pharma-Qualität;Benzyl Alcohol (USP-NF, BP, Ph. Eur.) pure, pharma grade;5;L;LTR;Chemica;100-51-6;6.2;39023110;;29062100;202-859-9;C?H?CH?OH;;;;;Nein;1,046 kg/l;-15,2 °C;;20;10 - 13;1;108,14 g/mol;H302-H319-H332;P261-P264-P270-P271-P301+P312-P304+P340-P312-P330-P501;Achtung;GHS07;RT;Nein;Ja;Nein;;Nein;Nein;;5,530;5,230;5;https://www.itwreagents.com/download_file/tds/141081/en/tds_141081_en.pdf;;https://www.itwreagents.com/download_file/sds/141081/de/sds_141081_de.pdf;https://www.itwreagents.com/download_file/sds/141081/ch/sds_141081_de.pdf;Ja;logo.png;flüssig;reinst,  Pharma-Qualität;;;;liquid;pure, pharma grade;;;;;;
LC;141081.1611;8432647241720;PanReac AppliChem;Benzylalkohol (USP-NF, BP, Ph. Eur.) reinst, Pharma-Qualität;Benzyl Alcohol (USP-NF, BP, Ph. Eur.) pure, pharma grade;1000;ml;MLT;Chemica;100-51-6;6.2;39023110;;29062100;202-859-9;C?H?CH?OH;;;;;Nein;1,046 kg/l;-15,2 °C;;20;10 - 13;1;108,14 g/mol;H302-H319-H332;P261-P264-P270-P271-P301+P312-P304+P340-P312-P330-P501;Achtung;GHS07;RT;Nein;Ja;Nein;;Nein;Nein;;1,731;1,046;1;https://www.itwreagents.com/download_file/tds/141081/en/tds_141081_en.pdf;;https://www.itwreagents.com/download_file/sds/141081/de/sds_141081_de.pdf;https://www.itwreagents.com/download_file/sds/141081/ch/sds_141081_de.pdf;Ja;LC-group.png;flüssig;reinst,  Pharma-Qualität;;;;liquid;pure, pharma grade;;;;;;
